crystal_id,C_pi0
1193,1.04280902371435
1194,1.0256051262368353
1195,1.0339096346654888
1196,1.0874859785714772
1197,1.058621489867726
1198,1.0764555121982577
1199,1.0587054940812302
1200,1.0756517683697826
1201,1.053592778923506
1202,1.0643917453483582
1203,1.0524031109303653
1204,1.054836291267288
1205,1.0516074892405558
1206,1.0570629675853735
1207,1.044151380379382
1208,1.0612161567043685
1209,1.0242616320508247
1210,1.0551982317600834
1211,1.039395020039192
1212,1.050707059902879
1213,1.0320764573922454
1214,1.0511356184636116
1215,1.047879946860368
1216,1.065739419023961
1217,1.0556482746523688
1218,1.062477497678444
1219,1.0636336007286453
1220,1.0618769693357897
1221,1.0575490963626994
1222,1.0505660138974908
1223,1.0410205287624035
1224,1.0700724384548201
1225,1.0577015432083137
1226,1.0511891614075994
1227,1.0583413514415398
1228,1.0463144527546142
1229,1.0655385723870547
1230,1.0684046435915175
1231,1.022792155698235
1232,1.0489339972439127
1233,1.0607234055506864
1234,1.051865967850619
1235,1.0435282417386151
1236,1.0851934619729025
1237,1.0870967279622559
1238,1.0568645686118372
1239,1.080095426037589
1240,1.0698832316139955
1241,1.038878559661395
1242,1.069144329977013
1243,1.1105567908090044
1244,1.0
1245,1.1174202489747036
1246,1.057136577160041
1247,1.0
1248,1.112219788764471
1249,1.0629109888819177
1250,1.0429313794603687
1251,1.0504562576404388
1252,1.0807188680824873
1253,1.0278729246944374
1254,1.057270403111341
1255,1.044184275023507
1256,1.054633046186327
1257,1.0549867129319945
1258,1.0501402021163966
1259,1.0750804985959028
1260,1.0259938265175579
1261,1.0518744461365286
1262,1.0683509797798556
1263,1.0606209842532925
1264,1.046579805511789
1265,1.0524898478897131
1266,1.0603781010390745
1267,1.04944228945952
1268,1.0499833749090128
1269,1.0464903435853987
1270,1.0521412395533825
1271,1.097866942753359
1272,1.0527438908539568
1273,1.0445797921444862
1274,1.0404175230277966
1275,1.0446643967297056
1276,1.065083968870124
1277,1.0473877543295684
1278,1.051925207198003
1279,1.0641909161240808
1280,1.0551328848073367
1281,1.083451090789118
1282,1.059655005779138
1283,1.0685080138903382
1284,1.0818408078071777
1285,1.0651707344503025
1286,1.0689540778197792
1287,1.0527769007499235
1288,1.0724899441278941
1289,1.0762653184303823
1290,1.0654549789020484
1291,1.051698361203069
1292,1.0616906960905905
1293,1.0703909967400016
1294,1.0846982101272127
1295,1.0
1296,1.0
